Accident_Index,Police_Force,Did_Police_Officer_Attend_Scene_of_Accident
201601FH10308,1,1
201601FH10309,1,2
201601FH10310,1,1
201601FH10311,1,1
201601FH10312,1,1
201601FH10313,1,1
201601FH10314,1,2
201601FH10315,1,1
201601FH10316,1,1
201601FH10317,1,1
201601FH10318,1,1
201601FH10319,1,1
201601FH10322,1,1
201601FH10323,1,2
201601FH10324,1,1
201601FH10325,1,1
201601FH10326,1,1
201601FH10327,1,2
201601FH10328,1,1
201601FH10329,1,1
201601FH10332,1,1
201601FH10333,1,1
201601FH10334,1,1
201601FH10335,1,1
201601FH10336,1,1
201601FH10337,1,1
201601FH10338,1,1
201601FH10339,1,1
201601FH10340,1,1
201601FH10341,1,1
201601FH10342,1,2
201601FH10343,1,1
201601FH10344,1,1
201601FH10345,1,1
201601FH10346,1,1
201601FH10347,1,1
201601FH10348,1,1
201601FH10349,1,1
201601FH10350,1,1
201601FH10351,1,1
201601FH10353,1,1
201601FH10354,1,1
201601FH10355,1,2
201601FH10356,1,1
201601FH10357,1,1
201601FH10358,1,1
201601FH10359,1,1
201601FH10360,1,1
201601FH10363,1,1
201601FH10364,1,1
201601FH10366,1,1
201601FH10367,1,1
201601FH10368,1,1
201601FH10369,1,1
201601FH10370,1,2
201601FH10371,1,1
201601FH10372,1,2
201601FH10373,1,1
201601FH10374,1,1
201601FH10376,1,1
201601FH10377,1,1
201601FH10378,1,1
201601FH10379,1,1
201601FH10382,1,1
201601FH10383,1,1
201601FH10384,1,1
201601FH10385,1,1
201601FH10386,1,1
201601FH10387,1,1
201601FH10388,1,1
201601FH10389,1,1
201601FH10390,1,1
201601FH10391,1,1
201601FH10392,1,1
201601FH10393,1,2
201601FH10394,1,2
201601FH10396,1,1
201601FH10397,1,1
201601FH10398,1,1
201601FH10399,1,1
201601FH10400,1,1
201601FH10401,1,2
201601FH10402,1,1
201601FH10403,1,1
201601FH10405,1,2
201601FH10406,1,1
201601FH10407,1,1
201601FH10409,1,1
201601FH10410,1,1
201601FH10411,1,1
201601FH10412,1,1
201601FH10413,1,1
201601FH10414,1,1
201601FH10415,1,1
201601FH10416,1,1
201601FH10417,1,1
201601FH10419,1,1
201601FH10420,1,1
201601FH10422,1,1
201601FH10423,1,1
201601FH10424,1,1
201601FH10425,1,1
201601FH10427,1,1
201601FH10428,1,1
201601FH10429,1,1
201601FH10430,1,1
201601FH10431,1,1
201601FH10432,1,1
201601FH10433,1,1
201601FH10434,1,1
201601FH10435,1,1
201601FH10436,1,2
201601FH10437,1,1
201601FH10438,1,1
201601FH10439,1,1
201601FH10441,1,1
201601FH10442,1,1
201601FH10444,1,1
201601FH10445,1,1
201601FH10446,1,1
201601FH10447,1,1
201601FH10448,1,1
201601FH10449,1,1
201601FH10450,1,1
201601FH10451,1,1
201601FH10452,1,1
201601FH10454,1,1
201601FH10456,1,2
201601FH10458,1,1
201601FH10459,1,1
201601FH10460,1,2
201601FH10465,1,1
201601FH10466,1,1
201601FH10467,1,2
201601FH10468,1,1
201601FH10471,1,1
201601FH10472,1,1
201601FH10485,1,1
201601FH10491,1,1
201601FH10492,1,1
201601FH10494,1,1
201601FH10496,1,1
201601GD10001,1,1
201601GD10003,1,1
201601GD10004,1,1
201601GD10007,1,1
201601GD10008,1,1
201601GD10009,1,2
201601GD10010,1,2
201601GD10011,1,1
201601GD10012,1,1
201601GD10013,1,1
201601GD10014,1,1
201601GD10015,1,2
201601GD10016,1,2
201601GD10018,1,1
201601GD10019,1,1
201601GD10020,1,2
201601GD10021,1,1
201601GD10022,1,1
201601GD10023,1,1
201601GD10025,1,1
201601GD10027,1,1
201601GD10028,1,1
201601GD10030,1,2
201601GD10031,1,2
201601GD10032,1,1
201601GD10033,1,1
201601GD10034,1,1
201601GD10035,1,1
201601GD10036,1,1
201601GD10037,1,1
201601GD10038,1,1
201601GD10039,1,1
201601GD10042,1,2
201601GD10044,1,1
201601GD10045,1,1
201601GD10046,1,1
201601GD10047,1,1
201601GD10048,1,1
201601GD10049,1,1
201601GD10050,1,1
201601GD10051,1,1
201601GD10052,1,1
201601GD10053,1,1
201601GD10054,1,1
201601GD10055,1,1
201601GD10056,1,2
201601GD10057,1,1
201601GD10058,1,1
201601GD10059,1,1
201601GD10060,1,2
201601GD10061,1,1
201601GD10062,1,1
201601GD10063,1,1
201601GD10064,1,1
201601GD10065,1,1
201601GD10067,1,2
201601GD10068,1,1
201601GD10069,1,1
201601GD10071,1,1
201601GD10072,1,1
201601GD10073,1,1
201601GD10074,1,1
201601GD10075,1,1
201601GD10077,1,1
201601GD10078,1,1
201601GD10079,1,1
201601GD10080,1,1
201601GD10081,1,1
201601GD10083,1,2
201601GD10085,1,1
201601GD10086,1,1
201601GD10087,1,1
201601GD10088,1,2
201601GD10089,1,1
201601GD10090,1,1
201601GD10092,1,2
201601GD10093,1,2
201601GD10094,1,1
201601GD10096,1,1
201601GD10097,1,1
201601GD10100,1,1
201601GD10101,1,2
201601GD10104,1,1
201601GD10105,1,1
201601GD10108,1,1
201601GD10109,1,1
201601GD10110,1,1
201601GD10111,1,2
201601GD10114,1,1
201601GD10116,1,1
201601GD10118,1,1
201601GD10120,1,1
201601GD10121,1,1
201601GD10122,1,1
201601GD10123,1,1
201601GD10124,1,1
201601GD10126,1,2
201601GD10127,1,1
201601GD10128,1,1
201601GD10129,1,1
201601GD10130,1,1
201601GD10132,1,1
201601GD10133,1,1
201601GD10134,1,1
201601GD10135,1,1
201601GD10136,1,2
201601GD10137,1,1
201601GD10139,1,1
201601GD10140,1,2
201601GD10141,1,2
201601GD10143,1,1
201601GD10144,1,1
201601GD10145,1,1
201601GD10146,1,1
201601GD10148,1,1
201601GD10149,1,1
201601GD10150,1,1
201601GD10151,1,2
201601GD10152,1,2
201601GD10153,1,1
201601GD10154,1,2
201601GD10155,1,1
201601GD10156,1,1
201601GD10158,1,1
201601GD10159,1,1
201601GD10160,1,1
201601GD10161,1,1
201601GD10162,1,2
201601GD10163,1,1
201601GD10164,1,2
201601GD10165,1,1
201601GD10166,1,2
201601GD10167,1,1
201601GD10168,1,1
201601GD10169,1,1
201601GD10170,1,1
201601GD10171,1,2
201601GD10176,1,1
201601GD10182,1,1
201601GD10183,1,1
201601GD10184,1,1
201601GD10185,1,1
201601GD10187,1,1
201601GD10188,1,2
201601GD10191,1,1
201601GD10192,1,1
201601GD10193,1,1
201601GD10194,1,1
201601GD10196,1,1
201601GD10197,1,1
201601GD10198,1,2
201601GD10199,1,1
201601GD10200,1,2
201601GD10201,1,1
201601GD10202,1,1
201601GD10203,1,2
201601GD10204,1,2
201601GD10205,1,2
201601GD10206,1,1
201601GD10207,1,1
201601GD10210,1,2
201601GD10211,1,2
201601GD10212,1,1
201601GD10213,1,1
201601GD10215,1,2
201601GD10216,1,1
201601GD10217,1,2
201601GD10218,1,2
201601GD10219,1,1
201601GD10220,1,1
201601GD10221,1,2
201601GD10222,1,2
201601GD10224,1,2
201601GD10225,1,1
201601GD10226,1,1
201601GD10228,1,1
201601GD10229,1,1
201601GD10230,1,1
201601GD10231,1,1
201601GD10233,1,1
201601GD10235,1,1
201601GD10236,1,2
201601GD10237,1,1
201601GD10239,1,1
201601GD10240,1,1
201601GD10241,1,1
201601GD10242,1,1
201601GD10243,1,1
201601GD10244,1,1
201601GD10245,1,1
201601GD10246,1,1
201601GD10247,1,2
201601GD10248,1,1
201601GD10249,1,1
201601GD10250,1,1
201601GD10251,1,1
201601GD10252,1,1
201601GD10253,1,1
201601GD10254,1,2
201601GD10255,1,1
201601GD10256,1,1
201601GD10258,1,1
201601GD10259,1,1
201601GD10260,1,2
201601GD10261,1,2
201601GD10262,1,2
201601GD10264,1,1
201601GD10266,1,1
201601GD10267,1,1
201601GD10268,1,1
201601GD10269,1,1
201601GD10271,1,1
201601GD10272,1,2
201601GD10275,1,1
201601GD10276,1,2
201601GD10277,1,1
201601GD10278,1,1
201601GD10279,1,1
201601GD10280,1,1
201601GD10281,1,1
201601GD10282,1,2
201601GD10283,1,1
201601GD10284,1,1
201601GD10285,1,1
201601GD10286,1,1
201601GD10288,1,1
201601GD10289,1,1
201601GD10290,1,1
201601GD10291,1,1
201601GD10292,1,1
201601GD10293,1,1
201601GD10294,1,1
201601GD10296,1,1
201601GD10297,1,1
201601GD10298,1,2
201601GD10299,1,1
201601GD10300,1,2
201601GD10301,1,2
201601GD10302,1,1
201601GD10303,1,1
201601GD10304,1,1
201601GD10305,1,1
201601GD10306,1,1
201601GD10307,1,1
201601GD10308,1,2
201601GD10309,1,1
201601GD10310,1,1
201601GD10311,1,1
201601GD10312,1,1
201601GD10313,1,1
201601GD10314,1,1
201601GD10315,1,1
201601GD10316,1,1
201601GD10317,1,2
201601GD10318,1,1
201601GD10319,1,1
201601GD10321,1,1
201601GD10322,1,1
201601GD10323,1,1
201601GD10324,1,1
201601GD10325,1,1
201601GD10328,1,2
201601GD10329,1,2
201601GD10330,1,1
201601GD10331,1,1
201601GD10332,1,1
201601GD10333,1,1
201601GD10334,1,1
201601GD10335,1,1
201601GD10336,1,1
201601GD10337,1,2
201601GD10339,1,1
201601GD10340,1,1
201601GD10341,1,1
201601GD10342,1,1
201601GD10344,1,1
201601GD10345,1,1
201601GD10346,1,1
201601GD10349,1,2
201601GD10352,1,1
201601GD10353,1,1
201601GD10354,1,2
201601GD10357,1,2
201601GD10358,1,2
201601GD10359,1,1
201601GD10360,1,2
201601GD10361,1,1
201601GD10362,1,2
201601GD10363,1,1
201601GD10364,1,1
201601GD10365,1,2
201601GD10366,1,1
201601GD10367,1,1
201601GD10368,1,1
201601GD10369,1,1
201601GD10370,1,1
201601GD10371,1,1
201601GD10372,1,1
201601GD10374,1,1
201601GD10375,1,2
201601GD10376,1,1
201601GD10377,1,1
201601GD10378,1,1
201601GD10379,1,1
201601GD10380,1,1
201601GD10381,1,1
201601GD10382,1,1
201601GD10384,1,1
201601GD10385,1,1
201601GD10386,1,1
201601GD10387,1,2
201601GD10388,1,2
201601GD10389,1,1
201601GD10390,1,1
201601GD10391,1,1
201601GD10392,1,1
201601GD10393,1,2
201601GD10394,1,1
201601GD10395,1,2
201601GD10396,1,2
201601GD10397,1,2
201601GD10398,1,1
201601GD10399,1,1
201601GD10400,1,1
201601GD10401,1,2
201601GD10402,1,2
201601GD10403,1,1
201601GD10405,1,2
201601GD10407,1,1
201601GD10408,1,1
201601GD10409,1,1
201601GD10411,1,1
201601GD10412,1,1
201601GD10413,1,1
201601GD10414,1,1
201601GD10415,1,1
201601GD10416,1,1
201601GD10417,1,2
201601GD10418,1,1
201601GD10420,1,1
201601GD10421,1,1
201601GD10422,1,1
201601GD10423,1,1
201601GD10424,1,1
201601GD10425,1,1
201601GD10426,1,1
201601GD10427,1,1
201601GD10428,1,1
201601GD10429,1,1
201601GD10430,1,1
201601GD10431,1,1
201601GD10432,1,1
201601GD10433,1,1
201601GD10434,1,1
201601GD10435,1,1
201601GD10436,1,2
201601GD10437,1,2
201601GD10438,1,1
201601GD10439,1,1
201601GD10440,1,2
201601GD10441,1,2
201601GD10442,1,2
201601GD10444,1,1
201601GD10446,1,2
201601GD10447,1,1
201601GD10448,1,2
201601GD10449,1,1
201601GD10450,1,1
201601GD10451,1,2
201601GD10452,1,2
201601GD10453,1,1
201601GD10455,1,1
201601GD10456,1,1
201601GD10457,1,1
201601GD10458,1,1
201601GD10459,1,2
201601GD10460,1,1
201601GD10461,1,1
201601GD10462,1,1
201601GD10463,1,1
201601GD10464,1,1
201601GD10465,1,1
201601GD10466,1,1
201601GD10467,1,2
201601GD10468,1,1
201601GD10470,1,1
201601GD10471,1,1
201601GD10473,1,1
201601GD10474,1,1
201601GD10475,1,1
201601GD10476,1,1
201601GD10477,1,2
201601GD10479,1,2
201601GD10480,1,1
201601GD10481,1,1
201601GD10483,1,2
201601GD10484,1,1
201601GD10486,1,1
201601GD10487,1,1
201601GD10489,1,1
201601GD10490,1,1
201601GD10491,1,2
201601GD10492,1,1
201601GD10493,1,2
201601GD10495,1,1
201601GD10496,1,1
201601GD10497,1,2
201601GD10498,1,1
201601GD10500,1,1
201601GD10501,1,2
201601GD10502,1,1
201601GD10505,1,1
201601GD10506,1,1
201601GD10509,1,2
201601GD10510,1,1
201601GD10511,1,1
201601GD10512,1,1
201601GD10513,1,1
201601GD10514,1,1
201601GD10516,1,2
201601GD10517,1,1
201601GD10518,1,2
201601GD10519,1,1
201601GD10520,1,1
201601GD10521,1,1
201601GD10522,1,1
201601GD10523,1,2
201601GD10525,1,2
201601GD10526,1,1
201601GD10527,1,2
201601GD10528,1,2
201601GD10529,1,1
201601GD10530,1,1
201601GD10531,1,2
201601GD10533,1,1
201601GD10534,1,1
201601GD10535,1,1
201601GD10538,1,2
201601GD10540,1,1
201601GD10541,1,1
201601GD10542,1,2
201601GD10543,1,1
201601GD10545,1,1
201601GD10546,1,1
201601GD10547,1,1
201601GD10548,1,1
201601GD10549,1,2
201601GD10551,1,1
201601GD10552,1,1
201601GD10553,1,1
201601GD10554,1,1
201601GD10555,1,2
201601GD10556,1,1
201601GD10557,1,1
201601GD10558,1,2
201601GD10559,1,1
201601GD10560,1,1
201601GD10561,1,1
201601GD10562,1,1
201601GD10564,1,1
201601GD10565,1,1
201601GD10567,1,2
201601GD10568,1,2
201601GD10569,1,2
201601GD10571,1,1
201601GD10572,1,1
201601GD10573,1,1
201601GD10574,1,1
201601GD10575,1,2
201601GD10577,1,1
201601GD10578,1,1
201601GD10580,1,2
201601GD10581,1,1
201601GD10582,1,1
201601GD10583,1,1
201601GD10584,1,1
201601GD10585,1,1
201601GD10586,1,1
201601GD10587,1,1
201601GD10588,1,1
201601GD10589,1,1
201601GD10590,1,1
201601GD10595,1,2
201601GD10597,1,1
201601GD10598,1,1
201601GD10599,1,1
201601GD10601,1,1
201601GD10602,1,1
201601GD10604,1,1
201601GD10605,1,1
201601GD10606,1,1
201601GD10607,1,1
201601GD10608,1,1
201601GD10609,1,1
201601GD10610,1,1
201601GD10611,1,1
201601GD10613,1,1
201601GD10614,1,1
201601GD10617,1,1
201601GD10618,1,1
201601GD10620,1,1
201601GD10621,1,2
201601GD10622,1,2
201601GD10623,1,2
201601GD10626,1,1
201601GD10627,1,1
201601GD10628,1,1
201601GD10629,1,2
201601GD10630,1,2
201601GD10631,1,1
201601GD10632,1,1
201601GD10634,1,2
201601GD10635,1,1
201601GD10636,1,2
201601GD10637,1,1
201601GD10638,1,2
201601GD10639,1,1
201601GD10640,1,1
201601GD10641,1,1
201601GD10642,1,1
201601GD10643,1,1
201601GD10644,1,1
201601GD10647,1,1
201601GD10648,1,1
201601GD10649,1,1
201601GD10650,1,1
201601GD10651,1,1
201601GD10652,1,1
201601GD10654,1,2
201601GD10655,1,1
201601GD10656,1,1
201601GD10658,1,2
201601GD10659,1,1
201601GD10660,1,1
201601GD10661,1,1
201601GD10662,1,1
201601GD10664,1,2
201601GD10665,1,1
201601GD10670,1,2
201601GD10671,1,1
201601GD10672,1,1
201601GD10673,1,1
201601GD10675,1,1
201601GD10677,1,1
201601GD10679,1,1
201601GD10680,1,1
201601GD10682,1,1
201601GD10691,1,2
201601GD10693,1,2
201601GD10715,1,2
201601GD10718,1,2
201601GD10720,1,2
201601GD10722,1,2
201601GD10723,1,1
201601GD10724,1,1
201601GD10738,1,2
201601GD10752,1,1
201601GD10767,1,1
201601GD10768,1,2
201601GD10770,1,1
201601GD10772,1,1
201601GD10895,1,2
201601HT20001,1,1
201601HT20002,1,1
201601HT20005,1,1
201601HT20007,1,1
201601HT20008,1,1
201601HT20009,1,1
201601HT20010,1,1
201601HT20011,1,1
201601HT20012,1,1
201601HT20013,1,1
201601HT20014,1,1
201601HT20015,1,1
201601HT20017,1,1
201601HT20018,1,1
201601HT20020,1,1
201601HT20022,1,1
201601HT20023,1,1
201601HT20024,1,1
201601HT20026,1,2
201601HT20028,1,1
201601HT20034,1,2
201601HT20036,1,1
201601HT20037,1,2
201601HT20038,1,1
201601HT20040,1,1
201601HT20041,1,1
201601HT20043,1,1
201601HT20044,1,1
201601HT20045,1,2
201601HT20046,1,2
201601HT20047,1,1
201601HT20050,1,2
201601HT20053,1,1
201601HT20054,1,1
201601HT20055,1,1
201601HT20056,1,1
201601HT20057,1,1
201601HT20058,1,1
201601HT20059,1,1
201601HT20060,1,1
201601HT20062,1,1
201601HT20063,1,2
201601HT20064,1,1
201601HT20065,1,1
201601HT20066,1,1
201601HT20067,1,2
201601HT20068,1,2
201601HT20069,1,1
201601HT20070,1,1
201601HT20071,1,1
201601HT20072,1,1
201601HT20073,1,1
201601HT20074,1,1
201601HT20075,1,1
201601HT20076,1,1
201601HT20077,1,1
201601HT20079,1,1
201601HT20080,1,2
201601HT20081,1,1
201601HT20082,1,1
201601HT20083,1,1
201601HT20084,1,2
201601HT20085,1,1
201601HT20086,1,1
201601HT20087,1,1
201601HT20089,1,2
201601HT20090,1,1
201601HT20091,1,1
201601HT20092,1,1
201601HT20093,1,2
201601HT20094,1,1
201601HT20095,1,1
201601HT20096,1,1
201601HT20097,1,1
201601HT20098,1,1
201601HT20099,1,2
201601HT20100,1,1
201601HT20101,1,2
201601HT20102,1,1
201601HT20103,1,1
201601HT20104,1,2
201601HT20105,1,2
201601HT20106,1,1
201601HT20107,1,1
201601HT20108,1,2
201601HT20109,1,2
201601HT20111,1,2
201601HT20112,1,2
201601HT20114,1,1
201601HT20115,1,2
201601HT20116,1,1
201601HT20117,1,1
201601HT20118,1,1
201601HT20119,1,1
201601HT20120,1,1
201601HT20121,1,1
201601HT20123,1,1
201601HT20124,1,1
201601HT20125,1,1
201601HT20126,1,1
201601HT20127,1,1
201601HT20128,1,1
201601HT20129,1,1
201601HT20130,1,2
201601HT20131,1,1
201601HT20132,1,1
201601HT20133,1,1
201601HT20134,1,1
201601HT20135,1,1
201601HT20136,1,1
201601HT20138,1,1
201601HT20140,1,1
201601HT20141,1,1
201601HT20142,1,1
201601HT20143,1,1
201601HT20144,1,1
201601HT20145,1,1
201601HT20146,1,1
201601HT20147,1,1
201601HT20148,1,1
201601HT20149,1,2
201601HT20150,1,2
201601HT20151,1,1
201601HT20152,1,1
201601HT20153,1,1
201601HT20154,1,1
201601HT20156,1,1
201601HT20157,1,1
201601HT20158,1,1
201601HT20159,1,1
201601HT20162,1,1
201601HT20163,1,2
201601HT20164,1,2
201601HT20171,1,1
201601HT20172,1,2
201601HT20174,1,1
201601HT20177,1,2
201601HT20185,1,1
201601HT20187,1,1
201601HT20188,1,1
201601HT20189,1,1
201601HT20190,1,1
201601HT20191,1,1
201601HT20194,1,2
201601HT20195,1,2
201601HT20196,1,1
201601HT20197,1,1
201601HT20199,1,1
201601HT20200,1,1
201601HT20201,1,1
201601HT20203,1,2
201601HT20204,1,1
201601HT20205,1,1
201601HT20206,1,1
201601HT20207,1,1
201601HT20209,1,1
201601HT20210,1,1
201601HT20211,1,1
201601HT20212,1,1
201601HT20213,1,1
201601HT20214,1,1
201601HT20215,1,1
201601HT20216,1,1
201601HT20217,1,1
201601HT20218,1,1
201601HT20219,1,2
201601HT20220,1,1
201601HT20221,1,1
201601HT20222,1,1
201601HT20223,1,2
201601HT20224,1,2
201601HT20225,1,1
201601HT20227,1,1
201601HT20229,1,1
201601HT20230,1,1
201601HT20231,1,1
201601HT20232,1,1
201601HT20233,1,2
201601HT20234,1,1
201601HT20235,1,1
201601HT20236,1,2
201601HT20237,1,1
201601HT20238,1,2
201601HT20239,1,2
201601HT20240,1,1
201601HT20241,1,1
201601HT20242,1,2
201601HT20243,1,2
201601HT20245,1,2
201601HT20246,1,1
201601HT20247,1,1
201601HT20248,1,2
201601HT20249,1,1
201601HT20250,1,1
201601HT20251,1,2
201601HT20252,1,1
201601HT20253,1,1
201601HT20254,1,1
201601HT20255,1,1
201601HT20256,1,1
201601HT20257,1,1
201601HT20258,1,1
201601HT20259,1,2
201601HT20260,1,1
201601HT20261,1,2
201601HT20262,1,1
201601HT20265,1,2
201601HT20267,1,1
201601HT20268,1,1
201601HT20270,1,2
201601HT20271,1,1
201601HT20272,1,1
201601HT20275,1,2
201601HT20276,1,2
201601HT20277,1,2
201601HT20278,1,1
201601HT20279,1,1
201601HT20280,1,1
201601HT20281,1,1
201601HT20283,1,1
201601HT20285,1,2
201601HT20286,1,1
201601HT20287,1,1
201601HT20288,1,1
201601HT20289,1,2
201601HT20291,1,2
201601HT20293,1,2
201601HT20294,1,1
201601HT20295,1,1
201601HT20296,1,1
201601HT20297,1,2
201601HT20298,1,2
201601HT20300,1,1
201601HT20301,1,1
201601HT20302,1,1
201601HT20303,1,1
201601HT20304,1,1
201601HT20305,1,2
201601HT20306,1,1
201601HT20307,1,1
201601HT20308,1,1
201601HT20309,1,1
201601HT20310,1,1
201601HT20312,1,1
201601HT20313,1,1
201601HT20314,1,1
201601HT20315,1,1
201601HT20316,1,2
201601HT20317,1,1
201601HT20318,1,1
201601HT20319,1,1
201601HT20320,1,2
201601HT20321,1,1
201601HT20322,1,1
201601HT20323,1,1
201601HT20324,1,1
201601HT20325,1,2
201601HT20326,1,1
201601HT20328,1,1
201601HT20329,1,1
201601HT20330,1,1
201601HT20331,1,1
201601HT20332,1,1
201601HT20333,1,2
201601HT20334,1,2
201601HT20335,1,1
201601HT20336,1,2
201601HT20337,1,1
201601HT20338,1,2
201601HT20339,1,2
201601HT20340,1,2
201601HT20341,1,1
201601HT20342,1,1
201601HT20343,1,1
201601HT20345,1,1
201601HT20346,1,1
201601HT20347,1,1
201601HT20349,1,1
201601HT20350,1,1
201601HT20351,1,1
201601HT20352,1,1
201601HT20353,1,1
201601HT20354,1,1
201601HT20355,1,1
201601HT20357,1,1
201601HT20358,1,1
201601HT20359,1,1
201601HT20360,1,1
201601HT20361,1,2
201601HT20362,1,1
201601HT20363,1,1
201601HT20364,1,1
201601HT20365,1,2
201601HT20366,1,2
201601HT20367,1,1
201601HT20368,1,1
201601HT20369,1,1
201601HT20370,1,2
201601HT20373,1,1
201601HT20374,1,1
201601HT20375,1,2
201601HT20376,1,1
201601HT20377,1,1
201601HT20379,1,2
201601HT20381,1,2
201601HT20382,1,1
201601HT20383,1,1
201601HT20384,1,1
201601HT20385,1,1
201601HT20386,1,1
201601HT20387,1,1
201601HT20388,1,1
201601HT20389,1,1
201601HT20390,1,1
201601HT20391,1,1
201601HT20393,1,1
201601HT20394,1,1
201601HT20395,1,1
201601HT20396,1,1
201601HT20397,1,1
201601HT20398,1,1
201601HT20399,1,1
201601HT20400,1,1
201601HT20401,1,2
201601HT20402,1,1
201601HT20403,1,1
201601HT20404,1,1
201601HT20405,1,1
201601HT20406,1,1
201601HT20407,1,1
201601HT20408,1,1
201601HT20409,1,1
201601HT20410,1,1
201601HT20411,1,1
201601HT20413,1,1
201601HT20414,1,1
201601HT20416,1,1
201601HT20418,1,1
201601HT20419,1,1
201601HT20420,1,1
201601HT20422,1,2
201601HT20424,1,1
201601HT20425,1,1
201601HT20426,1,1
201601HT20427,1,1
201601HT20428,1,1
201601HT20429,1,2
201601HT20430,1,2
201601HT20431,1,1
201601HT20432,1,1
201601HT20434,1,1
201601HT20435,1,1
201601HT20436,1,1
201601HT20438,1,2
201601HT20439,1,1
201601HT20440,1,1
201601HT20442,1,1
201601HT20443,1,2
201601HT20444,1,1
201601HT20445,1,1
201601HT20446,1,1
201601HT20447,1,2
201601HT20448,1,2
201601HT20449,1,1
201601HT20450,1,2
201601HT20452,1,2
201601HT20453,1,2
201601HT20454,1,1
201601HT20455,1,1
201601HT20456,1,1
201601HT20457,1,1
201601HT20458,1,1
201601HT20459,1,1
201601HT20460,1,1
201601HT20461,1,1
201601HT20462,1,1
201601HT20463,1,1
201601HT20464,1,1
201601HT20465,1,1
201601HT20466,1,2
201601HT20467,1,2
201601HT20468,1,2
201601HT20469,1,1
201601HT20470,1,2
201601HT20471,1,1
201601HT20472,1,1
201601HT20473,1,1
201601HT20474,1,2
201601HT20475,1,1
201601HT20477,48,1
201601HT20479,1,1
201601HT20480,1,1
201601HT20481,1,1
201601HT20482,1,1
201601HT20486,1,1
201601HT20487,1,2
201601HT20488,1,2
201601HT20489,1,2
201601HT20490,1,2
201601HT20491,1,2
201601HT20493,1,1
201601HT20494,1,1
201601HT20495,1,2
201601HT20498,1,1
201601HT20499,1,1
201601HT20500,1,1
201601HT20501,1,2
201601HT20502,1,1
201601HT20503,1,1
201601HT20504,1,1
201601HT20505,1,1
201601HT20506,1,1
201601HT20507,1,1
201601HT20508,1,1
201601HT20509,1,1
201601HT20510,1,1
201601HT20511,1,2
201601HT20512,1,2
201601HT20513,1,2
201601HT20514,1,2
201601HT20515,1,2
201601HT20516,1,2
201601HT20517,1,2
201601HT20518,1,2
201601HT20519,1,1
201601HT20520,1,1
201601HT20521,1,2
201601HT20522,1,1
201601HT20523,1,1
201601HT20524,1,2
201601HT20526,1,2
201601HT20527,1,1
201601HT20528,1,1
201601HT20529,1,1
201601HT20530,1,1
201601HT20531,1,1
201601HT20532,1,1
201601HT20533,1,1
201601HT20534,1,1
201601HT20535,1,1
201601HT20536,1,1
201601HT20537,1,1
201601HT20538,1,1
201601HT20539,1,1
201601HT20540,1,1
201601HT20541,1,1
201601HT20543,1,1
201601HT20545,1,1
201601HT20546,1,1
201601HT20547,1,1
201601HT20548,1,1
201601HT20549,1,1
201601HT20550,1,1
201601HT20551,1,1
201601HT20552,1,1
201601HT20553,1,1
201601HT20554,1,1
201601HT20555,1,1
201601HT20556,1,1
201601HT20557,1,1
201601HT20558,1,1
201601HT20559,1,1
201601HT20560,1,1
201601HT20561,1,1
201601HT20562,1,1
201601HT20563,1,1
201601HT20564,1,2
201601HT20565,1,1
201601HT20566,1,1
201601HT20567,1,1
201601HT20568,1,2
201601HT20569,1,1
201601HT20570,1,2
201601HT20571,1,1
201601HT20572,1,1
201601HT20573,1,1
201601HT20574,1,1
201601HT20575,1,2
201601HT20576,1,1
201601HT20577,1,1
201601HT20578,1,2
201601HT20580,1,1
201601HT20581,1,1
201601HT20582,1,1
201601HT20583,1,1
201601HT20584,1,1
201601HT20586,1,1
201601HT20587,1,1
201601HT20588,1,1
201601HT20590,1,1
201601HT20591,1,1
201601HT20592,1,1
201601HT20593,1,2
201601HT20594,1,2
201601HT20595,1,2
201601HT20597,1,1
201601HT20598,1,1
201601HT20599,1,2
201601HT20601,1,2
201601HT20602,1,1
201601HT20603,1,1
201601HT20604,1,1
201601HT20605,1,2
201601HT20606,1,2
201601HT20607,1,1
201601HT20608,1,1
201601HT20609,1,2
201601HT20610,1,1
201601HT20611,1,2
201601HT20613,1,2
201601HT20614,1,2
201601HT20615,1,2
201601HT20616,1,1
201601HT20617,1,1
201601HT20618,1,1
201601HT20619,1,1
201601HT20620,1,1
201601HT20621,1,1
201601HT20623,1,1
201601HT20624,1,1
201601HT20625,1,2
201601HT20626,1,1
201601HT20627,1,2
201601HT20628,1,1
201601HT20633,1,2
201601HT20635,1,1
201601HT20636,1,1
